tbl,year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,tbl1apk
Table1a,2024,1,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,14112,CAK,PIE,927,27.36263736,103.1445783,G4,1,103.1445783,G4,1,103.1445783,202411087414112CAKPIE
Table1a,2024,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,14908,CLE,SNA,2073,65.71428571,377.3382943,UA,0.3862876254,438.4532468,WN,0.1605351171,271.73125,202411104214908CLESNA
Table1a,2024,1,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10874,15304,CAK,TPA,927,84.3956044,135.2132812,MX,0.828125,108.9575472,MX,0.828125,108.9575472,202411087415304CAKTPA
Table1a,2024,1,30647,32211,"Cleveland, OH (Metropolitan Area)","Las Vegas, NV",11042,12889,CLE,LAS,1846,745.0549451,200.4307965,F9,0.4749262537,120.9972671,NK,0.1502949853,95.94739941,202411104212889CLELAS
Table1a,2024,1,30647,34986,"Cleveland, OH (Metropolitan Area)","Sarasota/Bradenton, FL",11042,14986,CLE,SRQ,967,282.0879121,144.6243864,F9,0.7253603428,105.8199248,F9,0.7253603428,105.8199248,202411104214986CLESRQ
Table1a,2024,1,30647,33570,"Cleveland, OH (Metropolitan Area)","San Diego, CA",11042,14679,CLE,SAN,2045,196.043956,292.0636771,WN,0.2623318386,261.5899573,F9,0.1423766816,130.6814961,202411104214679CLESAN
Table1a,2024,1,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",11042,14635,CLE,RSW,1025,920.6593407,183.8888398,F9,0.5336595846,112.7055245,F9,0.5336595846,112.7055245,202411104214635CLERSW
Table1a,2024,1,30647,33195,"Cleveland, OH (Metropolitan Area)","Tampa, FL (Metropolitan Area)",11042,15304,CLE,TPA,927,785.8241758,154.4838065,F9,0.5234232974,107.787844,F9,0.5234232974,107.787844,202411104215304CLETPA
Table1a,2024,1,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",11042,12266,CLE,IAH,1106,432.5274725,256.0540904,UA,0.7774390244,266.6330065,AA,0.1145833333,205.3926829,202411104212266CLEIAH
Table1a,2024,1,30647,31714,"Cleveland, OH (Metropolitan Area)","Fort Myers, FL",10874,14635,CAK,RSW,1025,111.7582418,136.2310718,MX,0.8997050147,125.9398907,MX,0.8997050147,125.9398907,202411087414635CAKRSW
Table1a,2024,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12953,CLE,LGA,459,480.6593407,196.3922725,DL,0.6058527663,213.05,AA,0.3417924097,169.9427425,202411104212953CLELGA
Table1a,2024,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10874,13891,CAK,ONT,2073,0.7692307692,494.1428571,AA,0.7142857143,595.8,UA,0.2857142857,240,202411087413891CAKONT
Table1a,2024,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12892,CLE,LAX,2073,487.032967,295.4260605,UA,0.6653880866,316.5718888,AA,0.1495938628,256.8298643,202411104212892CLELAX
Table1a,2024,1,30647,30466,"Cleveland, OH (Metropolitan Area)","Phoenix, AZ",10874,14107,CAK,PHX,1754,11.20879121,334.4980392,AA,0.6274509804,336.496875,UA,0.3725490196,331.1315789,202411087414107CAKPHX
Table1a,2024,1,30647,32575,"Cleveland, OH (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",11042,12954,CLE,LGB,2073,20.21978022,201.5972826,WN,0.9945652174,199.2508197,WN,0.9945652174,199.2508197,202411104212954CLELGB
Table1a,2024,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12478,CLE,JFK,459,192.5274725,181.7757991,DL,0.5382420091,194.7433722,AA,0.3875570776,166.2269514,202411104212478CLEJFK
Table1a,2024,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,12391,CLE,ISP,459,3.516483516,250.75,WN,1,250.75,WN,1,250.75,202411104212391CLEISP
Table1a,2024,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",11042,11618,CLE,EWR,459,431.4285714,213.104432,UA,0.9910850739,212.4202005,UA,0.9910850739,212.4202005,202411104211618CLEEWR
Table1a,2024,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,11618,CAK,EWR,459,0.6593406593,314.4166667,UA,1,314.4166667,UA,1,314.4166667,202411087411618CAKEWR
Table1a,2024,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12197,CAK,HPN,459,1.098901099,264.45,AA,1,264.45,AA,1,264.45,202411087412197CAKHPN
Table1a,2024,1,30647,31650,"Cleveland, OH (Metropolitan Area)","Minneapolis/St. Paul, MN",10874,13487,CAK,MSP,657,2.747252747,283.112,UA,1,283.112,UA,1,283.112,202411087413487CAKMSP
Table1a,2024,1,30647,31454,"Cleveland, OH (Metropolitan Area)","Orlando, FL",11042,13204,CLE,MCO,895,1337.252747,167.2962692,F9,0.3770235845,99.05884917,F9,0.3770235845,99.05884917,202411104213204CLEMCO
Table1a,2024,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12478,CAK,JFK,459,0.5494505495,261.1,AA,1,261.1,AA,1,261.1,202411087412478CAKJFK
Table1a,2024,1,30647,31703,"Cleveland, OH (Metropolitan Area)","New York City, NY (Metropolitan Area)",10874,12953,CAK,LGA,459,2.087912088,329.3210526,AA,0.7894736842,296.2066667,AA,0.7894736842,296.2066667,202411087412953CAKLGA
Table1a,2024,1,30647,30693,"Cleveland, OH (Metropolitan Area)","Nashville, TN",10874,10693,CAK,BNA,448,19.01098901,136.1947977,G4,0.6358381503,69.2,G4,0.6358381503,69.2,202411087410693CAKBNA
Table1a,2024,1,30189,30466,"Colorado Springs, CO","Phoenix, AZ",11109,14107,COS,PHX,551,398.3516484,169.3001379,WN,0.9462068966,165.3045773,WN,0.9462068966,165.3045773,202411110914107COSPHX
Table1a,2024,1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,14908,COS,SNA,833,45.71428571,233.8348558,WN,0.5264423077,198.2835616,WN,0.5264423077,198.2835616,202411110914908COSSNA
Table1a,2024,1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,13891,COS,ONT,833,36.37362637,217.2685801,WN,0.7220543807,191.9589958,WN,0.7220543807,191.9589958,202411110913891COSONT
Table1a,2024,1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,12954,COS,LGB,833,110.4395604,155.0667662,WN,0.9870646766,152.803125,WN,0.9870646766,152.803125,202411110912954COSLGB
Table1a,2024,1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,10800,COS,BUR,833,52.63736264,171.3411273,WN,0.6805845511,175.3236196,WN,0.6805845511,175.3236196,202411110910800COSBUR
Table1a,2024,1,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",11109,11298,COS,DFW,602,199.2307692,232.3612796,AA,0.9586321015,230.2036824,AA,0.9586321015,230.2036824,202411110911298COSDFW
Table1a,2024,1,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",11109,11259,COS,DAL,602,176.1538462,164.4225827,WN,1,164.4225827,WN,1,164.4225827,202411110911259COSDAL
Table1a,2024,1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,12892,COS,LAX,833,77.8021978,240.619774,UA,0.5536723164,268.5334184,WN,0.3418079096,194.446281,202411110912892COSLAX
Table1a,2024,1,30868,30852,"Columbia, SC","Washington, DC (Metropolitan Area)",10868,11278,CAE,DCA,438,171.5384615,240.550993,AA,0.9391415759,238.4162347,AA,0.9391415759,238.4162347,202411086811278CAEDCA
Table1a,2024,1,30868,31703,"Columbia, SC","New York City, NY (Metropolitan Area)",10868,12953,CAE,LGA,638,151.3186813,257.7990559,AA,0.5323166304,240.9802183,AA,0.5323166304,240.9802183,202411086812953CAELGA
Table1a,2024,1,30868,30852,"Columbia, SC","Washington, DC (Metropolitan Area)",10868,12264,CAE,IAD,438,56.04395604,215.3617647,UA,0.9411764706,212.2239583,UA,0.9411764706,212.2239583,202411086812264CAEIAD
Table1a,2024,1,30868,30852,"Columbia, SC","Washington, DC (Metropolitan Area)",10868,10821,CAE,BWI,438,27.58241758,265.2458167,DL,0.4940239044,286.4701613,AA,0.4860557769,245.1254098,202411086810821CAEBWI
Table1a,2024,1,30868,31703,"Columbia, SC","New York City, NY (Metropolitan Area)",10868,12197,CAE,HPN,638,10.98901099,267.853,AA,0.6,271.5566667,DL,0.34,259.0882353,202411086812197CAEHPN
Table1a,2024,1,30868,31703,"Columbia, SC","New York City, NY (Metropolitan Area)",10868,11618,CAE,EWR,638,35.27472527,256.5174455,AA,0.4828660436,220.6722581,AA,0.4828660436,220.6722581,202411086811618CAEEWR
Table1a,2024,1,30868,31703,"Columbia, SC","New York City, NY (Metropolitan Area)",10868,12478,CAE,JFK,638,13.62637363,266.5322581,AA,0.5887096774,235.0424658,AA,0.5887096774,235.0424658,202411086812478CAEJFK
Table1a,2024,1,31066,30852,"Columbus, OH","Washington, DC (Metropolitan Area)",11066,11278,CMH,DCA,337,376.4835165,178.2614419,AA,0.6856392294,197.9412942,WN,0.2842965558,126.1648871,202411106611278CMHDCA
Table1a,2024,1,31066,31453,"Columbus, OH","Houston, TX",11066,12191,CMH,HOU,1000,157.032967,251.0860042,WN,0.9615115465,246.0259825,WN,0.9615115465,246.0259825,202411106612191CMHHOU
Table1a,2024,1,31066,31453,"Columbus, OH","Houston, TX",11066,12266,CMH,IAH,1000,233.0769231,305.1312588,UA,0.7402168788,316.8119745,NK,0.0561056106,174.8151261,202411106612266CMHIAH
Table1a,2024,1,31066,30194,"Columbus, OH","Dallas/Fort Worth, TX",11066,11259,CMH,DAL,926,160.5494505,225.2844627,WN,0.9822039699,224.3788153,WN,0.9822039699,224.3788153,202411106611259CMHDAL
Table1a,2024,1,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12197,CMH,HPN,519,6.153846154,215.0964286,AA,0.6071428571,197.8764706,AA,0.6071428571,197.8764706,202411106612197CMHHPN
Table1a,2024,1,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,11618,CMH,EWR,519,357.4725275,229.2787581,UA,0.9594220719,228.420346,UA,0.9594220719,228.420346,202411106611618CMHEWR
Table1a,2024,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12892,CMH,LAX,1995,424.8351648,216.6671236,NK,0.5457837558,110.4187678,NK,0.5457837558,110.4187678,202411106612892CMHLAX
Table1a,2024,1,31066,34986,"Columbus, OH","Sarasota/Bradenton, FL",12917,14986,LCK,SRQ,869,70.21978022,103.6494523,G4,1,103.6494523,G4,1,103.6494523,202411291714986LCKSRQ
Table1a,2024,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,10800,CMH,BUR,1995,28.46153846,332.3683398,WN,0.6872586873,310.5646067,WN,0.6872586873,310.5646067,202411106610800CMHBUR
Table1a,2024,1,31066,31714,"Columbus, OH","Fort Myers, FL",11066,14635,CMH,RSW,930,635.1648352,219.7594983,WN,0.7226643599,237.1345463,MX,0.1005190311,108.3752151,202411106614635CMHRSW
Table1a,2024,1,31066,32467,"Columbus, OH","Miami, FL (Metropolitan Area)",12917,11697,LCK,FLL,990,43.95604396,97.9,G4,1,97.9,G4,1,97.9,202411291711697LCKFLL
Table1a,2024,1,31066,34986,"Columbus, OH","Sarasota/Bradenton, FL",11066,14986,CMH,SRQ,869,226.043956,230.7368498,WN,0.7899854157,222.5864,WN,0.7899854157,222.5864,202411106614986CMHSRQ
Table1a,2024,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,13891,CMH,ONT,1995,41.53846154,344.2746032,WN,0.4894179894,298.4432432,WN,0.4894179894,298.4432432,202411106613891CMHONT
Table1a,2024,1,31066,32211,"Columbus, OH","Las Vegas, NV",11066,12889,CMH,LAS,1771,626.3736264,232.0334035,WN,0.5633333333,265.7323575,NK,0.2919298246,113.1739784,202411106612889CMHLAS
Table1a,2024,1,31066,33195,"Columbus, OH","Tampa, FL (Metropolitan Area)",12917,14112,LCK,PIE,829,79.89010989,108.7372765,G4,1,108.7372765,G4,1,108.7372765,202411291714112LCKPIE
Table1a,2024,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,14908,CMH,SNA,1995,79.34065934,365.9163435,WN,0.3739612188,301.9918519,WN,0.3739612188,301.9918519,202411106614908CMHSNA
Table1a,2024,1,31066,33195,"Columbus, OH","Tampa, FL (Metropolitan Area)",11066,15304,CMH,TPA,829,608.2417582,199.0686179,WN,0.759168925,202.7328653,NK,0.1127371274,104.619391,202411106615304CMHTPA
Table1a,2024,1,31066,32467,"Columbus, OH","Miami, FL (Metropolitan Area)",11066,13303,CMH,MIA,990,275.2747253,287.451497,AA,0.7121756487,295.5104821,WN,0.1840319361,237.0774403,202411106613303CMHMIA
Table1a,2024,1,31066,32575,"Columbus, OH","Los Angeles, CA (Metropolitan Area)",11066,12954,CMH,LGB,1995,24.61538462,260.1607143,WN,1,260.1607143,WN,1,260.1607143,202411106612954CMHLGB
Table1a,2024,1,31066,32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",11066,14831,CMH,SJC,2120,36.04395604,319.0817073,WN,0.6067073171,287.2788945,WN,0.6067073171,287.2788945,202411106614831CMHSJC
Table1a,2024,1,31066,32467,"Columbus, OH","Miami, FL (Metropolitan Area)",11066,11697,CMH,FLL,990,717.1428571,192.3167331,NK,0.4626110941,123.7744617,NK,0.4626110941,123.7744617,202411106611697CMHFLL
Table1a,2024,1,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12478,CMH,JFK,519,216.4835165,194.2700508,DL,0.4730964467,213.0343348,AA,0.4360406091,178.1431898,202411106612478CMHJFK
Table1a,2024,1,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12391,CMH,ISP,519,6.593406593,243.4833333,WN,1,243.4833333,WN,1,243.4833333,202411106612391CMHISP
Table1a,2024,1,31066,32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",11066,13796,CMH,OAK,2120,39.23076923,227.9042017,WN,0.8039215686,245.3003484,NK,0.1736694678,133.3483871,202411106613796CMHOAK
Table1a,2024,1,31066,31454,"Columbus, OH","Orlando, FL",11066,13204,CMH,MCO,802,1261.098901,185.6999564,WN,0.6654757755,208.4587534,NK,0.210352039,105.6633389,202411106613204CMHMCO
Table1a,2024,1,31066,32457,"Columbus, OH","San Francisco, CA (Metropolitan Area)",11066,14771,CMH,SFO,2120,220.2197802,310.0575848,UA,0.6422155689,336.7487956,AA,0.1616766467,241.6151235,202411106614771CMHSFO
Table1a,2024,1,31066,30852,"Columbus, OH","Washington, DC (Metropolitan Area)",11066,12264,CMH,IAD,337,122.7472527,208.3221128,UA,0.9838854073,207.5022748,UA,0.9838854073,207.5022748,202411106612264CMHIAD
Table1a,2024,1,31066,31650,"Columbus, OH","Minneapolis/St. Paul, MN",11066,13487,CMH,MSP,626,233.4065934,297.6967514,DL,0.8102636535,312.9471819,SY,0.0221280603,71.55319149,202411106613487CMHMSP
Table1a,2024,1,31066,30194,"Columbus, OH","Dallas/Fort Worth, TX",11066,11298,CMH,DFW,926,404.1758242,297.6966558,AA,0.911908646,298.1729875,UA,0.0345296357,273.1464567,202411106611298CMHDFW
Table1a,2024,1,31066,30325,"Columbus, OH","Denver, CO",11066,11292,CMH,DEN,1154,445.1648352,229.1087386,WN,0.5198716366,206.865622,WN,0.5198716366,206.865622,202411106611292CMHDEN
Table1a,2024,1,31066,30559,"Columbus, OH","Seattle, WA",11066,14747,CMH,SEA,2016,210.8791209,245.220271,AS,0.6216779573,234.1138307,AS,0.6216779573,234.1138307,202411106614747CMHSEA
Table1a,2024,1,31066,30466,"Columbus, OH","Phoenix, AZ",11066,14107,CMH,PHX,1670,546.2637363,310.1897606,AA,0.5117682559,337.2236635,WN,0.3969020318,261.8595033,202411106614107CMHPHX
Table1a,2024,1,31066,30852,"Columbus, OH","Washington, DC (Metropolitan Area)",11066,10821,CMH,BWI,337,176.3736264,194.2935826,WN,0.9738317757,193.274856,WN,0.9738317757,193.274856,202411106610821CMHBWI
Table1a,2024,1,31066,31703,"Columbus, OH","New York City, NY (Metropolitan Area)",11066,12953,CMH,LGA,519,602.3076923,204.1830505,DL,0.5309250137,222.6468729,AA,0.4139755519,184.7360511,202411106612953CMHLGA
Table1a,2024,1,30194,31986,"Dallas/Fort Worth, TX","Grand Rapids, MI",11259,11986,DAL,GRR,931,21.86813187,238.4572864,WN,0.9698492462,236.0108808,WN,0.9698492462,236.0108808,202411125911986DALGRR
Table1a,2024,1,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11259,15412,DAL,TYS,772,3.406593407,436.6677419,DL,1,436.6677419,DL,1,436.6677419,202411125915412DALTYS
Table1a,2024,1,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11298,14685,DFW,SAV,925,182.5274725,301.1280554,AA,0.9193257074,298.5595285,UA,0.015051174,272.612,202411129814685DFWSAV
Table1a,2024,1,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11298,11697,DFW,FLL,1121,1087.912088,217.3026364,AA,0.5651515152,289.3201072,NK,0.4036363636,109.275976,202411129811697DFWFLL
Table1a,2024,1,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11259,12478,DAL,JFK,1428,1.098901099,332.58,DL,0.8,319.775,DL,0.8,319.775,202411125912478DALJFK
Table1a,2024,1,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11298,13303,DFW,MIA,1121,1244.065934,267.6314283,AA,0.6992315167,328.2684437,NK,0.214998675,106.8458915,202411129813303DFWMIA
Table1a,2024,1,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11259,14685,DAL,SAV,925,83.51648352,236.465,WN,0.9223684211,225.5449358,WN,0.9223684211,225.5449358,202411125914685DALSAV
Table1a,2024,1,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12953,DFW,LGA,1428,2245.494505,268.3833953,AA,0.5064108838,309.1282373,DL,0.3440344524,267.5275676,202411129812953DFWLGA
Table1a,2024,1,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11259,12391,DAL,ISP,1428,7.142857143,329.7169231,WN,0.9692307692,332.5333333,WN,0.9692307692,332.5333333,202411125912391DALISP
Table1a,2024,1,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11259,12953,DAL,LGA,1428,652.3076923,179.1241745,WN,0.9910714286,178.5536631,WN,0.9910714286,178.5536631,202411125912953DALLGA
Table1a,2024,1,30194,32467,"Dallas/Fort Worth, TX","Miami, FL (Metropolitan Area)",11259,13303,DAL,MIA,1121,184.7252747,228.1116002,WN,0.9797739441,227.5271403,WN,0.9797739441,227.5271403,202411125913303DALMIA
Table1a,2024,1,30194,31714,"Dallas/Fort Worth, TX","Fort Myers, FL",11298,14635,DFW,RSW,1017,366.2637363,327.8194719,AA,0.9270927093,327.2422654,AA,0.9270927093,327.2422654,202411129814635DFWRSW
Table1a,2024,1,30194,31504,"Dallas/Fort Worth, TX","Valparaiso, FL",11298,15624,DFW,VPS,641,158.2417582,269.7539583,AA,0.9701388889,268.0491768,AA,0.9701388889,268.0491768,202411129815624DFWVPS
Table1a,2024,1,30194,31454,"Dallas/Fort Worth, TX","Orlando, FL",11259,13204,DAL,MCO,985,1002.527473,202.5501918,WN,0.9906828894,201.5453419,WN,0.9906828894,201.5453419,202411125913204DALMCO
Table1a,2024,1,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11259,12191,DAL,HOU,247,928.2417582,187.2717888,WN,0.9959749023,187.3978961,WN,0.9959749023,187.3978961,202411125912191DALHOU
Table1a,2024,1,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11298,12191,DFW,HOU,247,150,228.2975824,AA,0.9355311355,230.0278778,AA,0.9355311355,230.0278778,202411129812191DFWHOU
Table1a,2024,1,30194,34524,"Dallas/Fort Worth, TX","Richmond, VA",11259,14524,DAL,RIC,1158,24.3956044,275.9689189,WN,0.7612612613,256.183432,WN,0.7612612613,256.183432,202411125914524DALRIC
Table1a,2024,1,30194,34570,"Dallas/Fort Worth, TX","Reno, NV",11259,14570,DAL,RNO,1356,56.15384615,260.4434442,WN,0.9960861057,260.6111984,WN,0.9960861057,260.6111984,202411125914570DALRNO
Table1a,2024,1,30194,31703,"Dallas/Fort Worth, TX","New York City, NY (Metropolitan Area)",11298,12197,DFW,HPN,1428,23.40659341,307.2079812,AA,0.6525821596,280.2366906,AA,0.6525821596,280.2366906,202411129812197DFWHPN
Table1a,2024,1,30194,34492,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",11298,14492,DFW,RDU,1061,703.7362637,287.6509369,AA,0.854153654,298.7932358,F9,0.0584009994,108.5037433,202411129814492DFWRDU
Table1a,2024,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,12892,DAL,LAX,1246,787.6923077,213.2486328,WN,0.7431640625,199.5514549,WN,0.7431640625,199.5514549,202411125912892DALLAX
Table1a,2024,1,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11259,14869,DAL,SLC,999,254.6153846,240.4844627,WN,0.9956840742,239.7495882,WN,0.9956840742,239.7495882,202411125914869DALSLC
Table1a,2024,1,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",11298,11433,DFW,DTW,986,1150.879121,246.7290557,DL,0.4467678793,293.8682624,NK,0.2567554664,117.6211975,202411129811433DFWDTW
Table1a,2024,1,30194,30198,"Dallas/Fort Worth, TX","Pittsburgh, PA",11259,14122,DAL,PIT,1067,117.4725275,224.9064546,WN,0.9747427502,221.1192898,WN,0.9747427502,221.1192898,202411125914122DALPIT
Table1a,2024,1,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11298,14831,DFW,SJC,1476,440.5494505,252.4081317,AA,0.5759541033,324.1501516,NK,0.3499625842,107.2637206,202411129814831DFWSJC
Table1a,2024,1,30194,30436,"Dallas/Fort Worth, TX","Tucson, AZ",11259,15376,DAL,TUS,824,34.61538462,234.664127,WN,0.9714285714,234.4003268,WN,0.9714285714,234.4003268,202411125915376DALTUS
Table1a,2024,1,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",11298,11423,DFW,DSM,624,218.7912088,274.19111,AA,0.9547965846,273.6923198,AA,0.9547965846,273.6923198,202411129811423DFWDSM
Table1a,2024,1,30194,32211,"Dallas/Fort Worth, TX","Las Vegas, NV",11259,12889,DAL,LAS,1067,990.2197802,222.1194096,WN,0.997891466,221.995863,WN,0.997891466,221.995863,202411125912889DALLAS
Table1a,2024,1,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",11259,15370,DAL,TUL,238,93.07692308,190.1430933,WN,1,190.1430933,WN,1,190.1430933,202411125915370DALTUL
Table1a,2024,1,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",11259,11423,DAL,DSM,624,14.06593407,207.5835938,WN,0.984375,205.8626984,WN,0.984375,205.8626984,202411125911423DALDSM
Table1a,2024,1,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11298,14869,DFW,SLC,999,1071.758242,298.2448375,DL,0.4581154517,311.838496,DL,0.4581154517,311.838496,202411129814869DFWSLC
Table1a,2024,1,30194,32457,"Dallas/Fort Worth, TX","San Francisco, CA (Metropolitan Area)",11298,14771,DFW,SFO,1476,1336.593407,281.6005755,AA,0.6787799063,299.883624,F9,0.1039217298,125.6566456,202411129814771DFWSFO
Table1a,2024,1,30194,33728,"Dallas/Fort Worth, TX","Pensacola, FL",11259,14193,DAL,PNS,604,63.95604396,200.4068729,WN,0.9759450172,196.8325704,WN,0.9759450172,196.8325704,202411125914193DALPNS
Table1a,2024,1,30194,31650,"Dallas/Fort Worth, TX","Minneapolis/St. Paul, MN",11259,13487,DAL,MSP,853,46.48351648,239.798818,WN,0.9763593381,236.4857143,WN,0.9763593381,236.4857143,202411125913487DALMSP
Table1a,2024,1,30194,34570,"Dallas/Fort Worth, TX","Reno, NV",11298,14570,DFW,RNO,1356,211.6483516,339.9912253,AA,0.8842159917,353.2669994,NK,0.0612668744,135.0169492,202411129814570DFWRNO
Table1a,2024,1,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11259,12266,DAL,IAH,247,116.043956,163.9514205,WN,1,163.9514205,WN,1,163.9514205,202411125912266DALIAH
Table1a,2024,1,30194,34524,"Dallas/Fort Worth, TX","Richmond, VA",11298,14524,DFW,RIC,1158,281.978022,334.655417,AA,0.8433359314,340.5778189,NK,0.0229929852,123.0338983,202411129814524DFWRIC
Table1a,2024,1,30194,32575,"Dallas/Fort Worth, TX","Los Angeles, CA (Metropolitan Area)",11259,10800,DAL,BUR,1246,136.7032967,227.6992765,WN,0.9975884244,227.8217566,WN,0.9975884244,227.8217566,202411125910800DALBUR
Table1a,2024,1,30194,31136,"Dallas/Fort Worth, TX","Jacksonville, FL",11298,12451,DFW,JAX,918,475.4945055,291.6378553,AA,0.90825052,294.3622901,F9,0.0198752022,104.4430233,202411129812451DFWJAX
Table1a,2024,1,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",11298,15016,DFW,STL,550,399.8901099,267.445562,AA,0.961802693,268.0027429,UA,0.01786205,230.4138462,202411129815016DFWSTL
Table1a,2024,1,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,11278,DFW,DCA,1217,1003.076923,310.2757121,AA,0.9511393514,312.075144,UA,0.0112839614,264.9456311,202411129811278DFWDCA
Table1a,2024,1,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,12264,DFW,IAD,1217,584.0659341,255.6363688,UA,0.6598306679,255.4340747,AA,0.3275634995,251.3329696,202411129812264DFWIAD
Table1a,2024,1,30194,31123,"Dallas/Fort Worth, TX","St. Louis, MO",11259,15016,DAL,STL,550,588.7912088,213.6329787,WN,0.9977603583,213.3386083,WN,0.9977603583,213.3386083,202411125915016DALSTL
Table1a,2024,1,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11259,11278,DAL,DCA,1217,528.6813187,192.789233,WN,0.9935564332,192.3977615,WN,0.9935564332,192.3977615,202411125911278DALDCA
Table1a,2024,1,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11259,12264,DAL,IAD,1217,6.593406593,242.215,WN,0.7166666667,202.3023256,WN,0.7166666667,202.3023256,202411125912264DALIAD
Table1a,2024,1,30194,30852,"Dallas/Fort Worth, TX","Washington, DC (Metropolitan Area)",11298,10821,DFW,BWI,1217,648.2417582,199.2716562,AA,0.4207492795,302.1494359,NK,0.3168333616,101.9692349,202411129810821DFWBWI
Table1a,2024,1,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",11298,10529,DFW,BDL,1471,203.0769231,362.8055195,AA,0.7343073593,380.2588062,DL,0.1293290043,371.3485356,202411129810529DFWBDL
